"","display_id","site_name","desciption","2014-2015","2015-2016","2016-2017"
"316",82,"Arizona State University","Total number of interns from APA/CPA accredited programs:","3","3",NA
"317",82,"Arizona State University","Total number of interns from Ph.D. programs:","2","3",NA
"318",82,"Arizona State University","Total number of interns from Psy.D. programs:","1","0",NA
"319",82,"Arizona State University","Total number of interns from Ed.D. programs:","0","0",NA
"320",82,"Arizona State University","Number of interns that come from a Clinical Psychology program","1","0",NA
"321",82,"Arizona State University","Number of interns that come from a Counseling Psychology program","2","3",NA
"322",82,"Arizona State University","Number of interns that come from a School Psychology program","0","0",NA
"323",82,"Arizona State University","Range of integrated assessment reports: lowest number of reports written","2","6",NA
"324",82,"Arizona State University","Range of integrated assessment reports: highest number of reports written","10","9",NA
"325",240,"Arrowhead Psychological Clinic, P.A.","Number of Completed Applications:","25","15",NA
"326",240,"Arrowhead Psychological Clinic, P.A.","Number of applicants invited for interviews:","12","7",NA
"327",240,"Arrowhead Psychological Clinic, P.A.","Total number of interns:","2","2",NA
"328",240,"Arrowhead Psychological Clinic, P.A.","Total number of interns from APA/CPA accredited programs:","1","1",NA
"329",240,"Arrowhead Psychological Clinic, P.A.","Total number of interns from Ph.D. programs:","1",NA,NA
"330",240,"Arrowhead Psychological Clinic, P.A.","Total number of interns from Psy.D. programs:",NA,"2",NA
"331",240,"Arrowhead Psychological Clinic, P.A.","Total number of interns from Ed.D. programs:",NA,NA,NA
"332",240,"Arrowhead Psychological Clinic, P.A.","Number of interns that come from a Clinical Psychology program","2","2",NA
"333",240,"Arrowhead Psychological Clinic, P.A.","Number of interns that come from a Counseling Psychology program",NA,NA,NA
"334",240,"Arrowhead Psychological Clinic, P.A.","Number of interns that come from a School Psychology program",NA,NA,NA
"335",240,"Arrowhead Psychological Clinic, P.A.","Range of integrated assessment reports: lowest number of reports written","16","20",NA
"336",240,"Arrowhead Psychological Clinic, P.A.","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"337",624,"Asian Americans for Community Involvement (AACI)","Number of Completed Applications:","27",NA,NA
"338",624,"Asian Americans for Community Involvement (AACI)","Number of applicants invited for interviews:",NA,NA,"16"
"339",624,"Asian Americans for Community Involvement (AACI)","Total number of interns:","3","3","3"
"340",624,"Asian Americans for Community Involvement (AACI)","Total number of interns from APA/CPA accredited programs:","3","3","3"
"341",624,"Asian Americans for Community Involvement (AACI)","Total number of interns from Ph.D. programs:","3","1","0"
"342",624,"Asian Americans for Community Involvement (AACI)","Total number of interns from Psy.D. programs:","0","2","3"
"343",624,"Asian Americans for Community Involvement (AACI)","Total number of interns from Ed.D. programs:","0","0","0"
"344",624,"Asian Americans for Community Involvement (AACI)","Number of interns that come from a Clinical Psychology program","2","2","3"
"345",624,"Asian Americans for Community Involvement (AACI)","Number of interns that come from a Counseling Psychology program","1","1","0"
"346",624,"Asian Americans for Community Involvement (AACI)","Number of interns that come from a School Psychology program","0","0","0"
"347",624,"Asian Americans for Community Involvement (AACI)","Range of integrated assessment reports: lowest number of reports written",NA,NA,NA
"348",624,"Asian Americans for Community Involvement (AACI)","Range of integrated assessment reports: highest number of reports written",NA,NA,NA
"349",270,"Astor Services for Children & Families","Number of Completed Applications:","114","150",NA
"350",270,"Astor Services for Children & Families","Number of applicants invited for interviews:","48","75",NA
"351",270,"Astor Services for Children & Families","Total number of interns:","6","5",NA
"352",270,"Astor Services for Children & Families","Total number of interns from APA/CPA accredited programs:","6","5",NA
"353",270,"Astor Services for Children & Families","Total number of interns from Ph.D. programs:","2","2",NA
"354",270,"Astor Services for Children & Families","Total number of interns from Psy.D. programs:","4","3",NA
"355",270,"Astor Services for Children & Families","Total number of interns from Ed.D. programs:","0","0",NA
"356",270,"Astor Services for Children & Families","Number of interns that come from a Clinical Psychology program","6","4",NA
"357",270,"Astor Services for Children & Families","Number of interns that come from a Counseling Psychology program","0","1",NA
"358",270,"Astor Services for Children & Families","Number of interns that come from a School Psychology program","0",NA,NA
"359",270,"Astor Services for Children & Families","Range of integrated assessment reports: lowest number of reports written","6","5",NA
"360",270,"Astor Services for Children & Families","Range of integrated assessment reports: highest number of reports written","32","20",NA
"361",392,"Atascadero State Hospital (California Department of State Hospitals- Atascadero)","Number of Completed Applications:","50","65",NA
"362",392,"Atascadero State Hospital (California Department of State Hospitals- Atascadero)","Number of applicants invited for interviews:","14","14",NA
"363",392,"Atascadero State Hospital (California Department of State Hospitals- Atascadero)","Total number of interns:","4","4",NA
"364",392,"Atascadero State Hospital (California Department of State Hospitals- Atascadero)","Total number of interns from APA/CPA accredited programs:","4","4",NA
"365",392,"Atascadero State Hospital (California Department of State Hospitals- Atascadero)","Total number of interns from Ph.D. programs:","2","2",NA
"366",392,"Atascadero State Hospital (California Department of State Hospitals- Atascadero)","Total number of interns from Psy.D. programs:","2","2",NA
"367",392,"Atascadero State Hospital (California Department of State Hospitals- Atascadero)","Total number of interns from Ed.D. programs:","0","0",NA
"368",392,"Atascadero State Hospital (California Department of State Hospitals- Atascadero)","Number of interns that come from a Clinical Psychology program","4","4",NA
"369",392,"Atascadero State Hospital (California Department of State Hospitals- Atascadero)","Number of interns that come from a Counseling Psychology program","0","0",NA
"370",392,"Atascadero State Hospital (California Department of State Hospitals- Atascadero)","Number of interns that come from a School Psychology program","0","0",NA
"371",392,"Atascadero State Hospital (California Department of State Hospitals- Atascadero)","Range of integrated assessment reports: lowest number of reports written","14","18",NA
"372",392,"Atascadero State Hospital (California Department of State Hospitals- Atascadero)","Range of integrated assessment reports: highest number of reports written","38","72",NA
"373",321,"Atlanta VA Medical Center","Number of Completed Applications:","257","110",NA
"374",321,"Atlanta VA Medical Center","Number of applicants invited for interviews:","29","48",NA
"375",321,"Atlanta VA Medical Center","Total number of interns:","3","6",NA
"376",321,"Atlanta VA Medical Center","Total number of interns from APA/CPA accredited programs:","3","6",NA
"377",321,"Atlanta VA Medical Center","Total number of interns from Ph.D. programs:","2","6",NA
"378",321,"Atlanta VA Medical Center","Total number of interns from Psy.D. programs:","1","0",NA
"379",321,"Atlanta VA Medical Center","Total number of interns from Ed.D. programs:","0","0",NA
"380",321,"Atlanta VA Medical Center","Number of interns that come from a Clinical Psychology program","3","4",NA
"381",321,"Atlanta VA Medical Center","Number of interns that come from a Counseling Psychology program","0","2",NA
"382",321,"Atlanta VA Medical Center","Number of interns that come from a School Psychology program","0","0",NA
"383",321,"Atlanta VA Medical Center","Range of integrated assessment reports: lowest number of reports written","12","6",NA
"384",321,"Atlanta VA Medical Center","Range of integrated assessment reports: highest number of reports written","95","115",NA
"385",741,"Aurora Community Mental Health Center","Number of Completed Applications:","184","234",NA
"386",741,"Aurora Community Mental Health Center","Number of applicants invited for interviews:","35","35",NA
"387",741,"Aurora Community Mental Health Center","Total number of interns:","5","5",NA
"388",741,"Aurora Community Mental Health Center","Total number of interns from APA/CPA accredited programs:","5","5",NA
"389",741,"Aurora Community Mental Health Center","Total number of interns from Ph.D. programs:","3","3",NA
"390",741,"Aurora Community Mental Health Center","Total number of interns from Psy.D. programs:","2","2",NA
"391",741,"Aurora Community Mental Health Center","Total number of interns from Ed.D. programs:","0","0",NA
"392",741,"Aurora Community Mental Health Center","Number of interns that come from a Clinical Psychology program","4","4",NA
"393",741,"Aurora Community Mental Health Center","Number of interns that come from a Counseling Psychology program","1","0",NA
"394",741,"Aurora Community Mental Health Center","Number of interns that come from a School Psychology program","0","1",NA
"395",741,"Aurora Community Mental Health Center","Range of integrated assessment reports: lowest number of reports written","3","12",NA
